YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,PRECTOTCORR,WS2M
2018,1,21,9,9.98,6.23,5.92,0,0.13
2018,1,21,10,12.03,5.19,5.49,0,0.28
2018,1,21,11,13.22,4.52,5.25,0,0.51
2018,1,21,12,13.4,4.76,5.37,0,0.79
2018,1,21,13,12.87,5.4,5.62,0,0.91
2018,1,21,14,12.41,6.05,5.86,0,0.96
2018,1,21,15,11.75,7.19,6.35,0,0.82
2018,1,21,16,10.45,7.77,6.59,0,0.84
2018,1,21,17,10.17,6.74,6.16,0,0.93
2018,1,21,18,10.39,6.67,6.1,0,0.6
2018,1,21,19,10.33,6.62,6.1,0.01,0.54
2018,1,21,20,9.86,6.6,6.1,0.02,0.73
2018,1,21,21,9.25,6.56,6.04,0.04,0.95
2018,1,21,22,8.61,6.59,6.04,0.07,1.07
2018,1,21,23,8.14,6.7,6.1,0.11,1.11
2018,1,22,0,8.26,7.15,6.29,0.13,0.93
2018,1,22,1,8.51,7.64,6.53,0.14,0.77
2018,1,22,2,8.62,7.86,6.59,0.12,0.82
2018,1,22,3,8.94,8.28,6.84,0.13,0.89
2018,1,22,4,9.56,8.94,7.14,0.31,0.95
2018,1,22,5,9.62,9.23,7.26,0.5,0.99
2018,1,22,6,9.6,9.38,7.32,0.66,1.04
2018,1,22,7,10.16,9.95,7.63,0.55,1.14
2018,1,22,8,11.48,11.06,8.24,0.37,1.22
2018,1,22,9,12.28,11.78,8.61,0.25,1.11
2018,1,22,10,13.46,11.82,8.67,0.11,0.91
2018,1,22,11,14.68,10.42,7.93,0.05,0.87
2018,1,22,12,15.15,9.3,7.32,0.03,0.89
2018,1,22,13,15.07,8.48,6.96,0.01,0.95
2018,1,22,14,14.54,7.85,6.65,0,0.98
2018,1,22,15,13.47,7.54,6.53,0,0.96
2018,1,22,16,11.26,8.23,6.84,0,0.89
2018,1,22,17,8.36,7.11,6.29,0,1.01
2018,1,22,18,7.44,6.68,6.1,0,1.02
2018,1,22,19,6.85,6.33,5.98,0,1.1
2018,1,22,20,6.43,6.03,5.86,0,1.23
2018,1,22,21,6.07,5.9,5.8,0,1.25
2018,1,22,22,5.69,5.92,5.8,0,1.23
2018,1,22,23,5.66,5.8,5.74,0,1.21
2018,1,23,0,5.44,5.66,5.68,0,1.2
2018,1,23,1,5.32,5.61,5.68,0.01,1.04
2018,1,23,2,6.07,5.91,5.8,0.01,0.88
2018,1,23,3,6.55,5.99,5.86,0.01,0.9
2018,1,23,4,6.54,6.05,5.86,0,0.97
2018,1,23,5,6.39,6.02,5.86,0,1.03
2018,1,23,6,6.38,6.1,5.86,0,0.94
2018,1,23,7,6.53,6.18,5.92,0,0.84
2018,1,23,8,7.47,6.38,5.98,0,0.75
2018,1,23,9,8.76,6.64,6.1,0,0.67
2018,1,23,10,11.13,6.65,6.1,0,0.55
2018,1,23,11,13.27,6.49,6.04,0,0.41
2018,1,23,12,14.51,6.39,5.98,0,0.24
2018,1,23,13,15.16,6.65,6.1,0,0.21
2018,1,23,14,15.29,6.61,6.1,0,0.42
2018,1,23,15,14.82,7.44,6.47,0,0.57
2018,1,23,16,13.32,6.97,6.29,0,0.74
2018,1,23,17,11.77,6.18,5.92,0,0.88
2018,1,23,18,11.09,5.92,5.86,0,0.82
2018,1,23,19,10.45,6.12,5.92,0,0.82
2018,1,23,20,9.83,6.39,6.04,0,0.94
2018,1,23,21,9.44,6.59,6.1,0,0.92
2018,1,23,22,9.07,6.64,6.16,0,0.78
2018,1,23,23,8.82,6.61,6.1,0,0.69
2018,1,24,0,8.65,6.62,6.1,0,0.45
2018,1,24,1,8.44,6.62,6.1,0,0.36
2018,1,24,2,7.98,6.58,6.1,0,0.74
2018,1,24,3,7.25,6.59,6.1,0,1.09
2018,1,24,4,6.6,6.69,6.16,0,1.24
2018,1,24,5,6.05,6.83,6.23,0,1.34
2018,1,24,6,5.78,6.98,6.29,0,1.37
2018,1,24,7,6.2,7.19,6.41,0,1.27
2018,1,24,8,8.34,8.21,6.84,0,0.88
2018,1,24,9,10.54,9.33,7.39,0,0.95
2018,1,24,10,11.66,9.94,7.69,0,0.98
2018,1,24,11,13.25,10.04,7.75,0,1.23
2018,1,24,12,14.05,9.47,7.45,0.01,1.67
2018,1,24,13,13.65,9.3,7.39,0.04,1.9
2018,1,24,14,13.03,9.75,7.63,0.22,1.98
2018,1,24,15,12.33,10.24,7.87,0.61,1.91
2018,1,24,16,11.66,10.62,8.06,1.03,1.75
2018,1,24,17,11.45,10.81,8.18,1.61,1.65
2018,1,24,18,11.14,10.63,8.06,2.12,1.35
2018,1,24,19,9.32,8.53,7.02,2.25,1.74
2018,1,24,20,7.18,6.25,6.04,1.73,1.79
2018,1,24,21,6.3,5.55,5.68,1.25,0.96
2018,1,24,22,6.16,5.4,5.62,0.62,0.46
2018,1,24,23,5.51,5.26,5.62,0.1,0.87
2018,1,25,0,5.62,5.35,5.62,0.01,1.05
2018,1,25,1,6.34,5.41,5.68,0.01,1.25
2018,1,25,2,5.78,4.43,5.25,0,1.35
2018,1,25,3,5.36,3.74,5,0,1.36
2018,1,25,4,4.98,3.35,4.88,0,1.3
2018,1,25,5,5.18,3.44,4.94,0,1.29
2018,1,25,6,5.65,3.93,5.07,0.02,1.18
2018,1,25,7,6.35,4.83,5.43,0.06,1.07
2018,1,25,8,8.33,6.74,6.16,0.1,1.04
2018,1,25,9,9.24,7.31,6.41,0.27,1.11
2018,1,25,10,10.12,7.09,6.35,0.15,1.29
2018,1,25,11,10.99,6.15,5.92,0.13,1.44
2018,1,25,12,11.35,5.52,5.68,0.1,1.51
2018,1,25,13,11.62,5.08,5.49,0.05,1.53
2018,1,25,14,11.53,4.88,5.43,0.03,1.55
2018,1,25,15,10.99,5.07,5.49,0.02,1.5
2018,1,25,16,9.51,5.92,5.86,0.07,1.12
2018,1,25,17,7.5,5.91,5.8,0.1,0.98
2018,1,25,18,7.69,6.19,5.92,0.11,0.93
2018,1,25,19,7.73,6.34,5.98,0.12,0.88
2018,1,25,20,7.5,6.32,5.98,0.1,0.88
2018,1,25,21,7.61,6.55,6.04,0.1,0.94
2018,1,25,22,7.41,6.46,6.04,0.08,0.93
2018,1,25,23,6.98,5.94,5.8,0.05,1.07
2018,1,26,0,6.9,5.8,5.74,0.02,1.07
2018,1,26,1,7.07,5.75,5.74,0.01,1.13
2018,1,26,2,7.26,5.56,5.68,0,1.15
2018,1,26,3,7.24,5.37,5.62,0,1.13
2018,1,26,4,6.93,5.08,5.49,0,1.15
2018,1,26,5,6.6,4.83,5.37,0,1.18
2018,1,26,6,6.54,4.7,5.31,0,1.16
2018,1,26,7,6.83,4.84,5.37,0,1.01
2018,1,26,8,8.83,6.81,6.16,0,0.63
2018,1,26,9,10.8,5.71,5.74,0,0.83
2018,1,26,10,11.52,3.69,4.94,0,0.8
2018,1,26,11,12.43,3.54,4.88,0,0.8
2018,1,26,12,13.04,3.54,4.88,0,0.85
2018,1,26,13,13.2,3.55,4.94,0,0.96
2018,1,26,14,12.95,3.44,4.88,0,1
2018,1,26,15,12.16,3.72,5,0,1.06
2018,1,26,16,10.04,5.77,5.74,0,1.02
2018,1,26,17,7.12,4.78,5.37,0,1.3
2018,1,26,18,6.23,4.47,5.25,0,1.34
2018,1,26,19,5.57,4.38,5.19,0,1.18
2018,1,26,20,5.49,4.12,5.13,0,1.42
2018,1,26,21,5.5,3.83,5,0,1.45
2018,1,26,22,5.07,3.73,4.94,0,1.45
2018,1,26,23,5.01,3.62,4.94,0,1.46
2018,1,27,0,5.13,3.49,4.88,0,1.39
2018,1,27,1,4.95,3.42,4.88,0,1.36
2018,1,27,2,4.45,3.4,4.82,0,1.42
2018,1,27,3,3.95,3.44,4.88,0,1.48
2018,1,27,4,3.72,3.48,4.88,0,1.5
2018,1,27,5,3.44,3.51,4.88,0,1.5
2018,1,27,6,3.17,3.55,4.88,0,1.48
2018,1,27,7,3.89,3.82,5,0,1.24
2018,1,27,8,7.44,4.97,5.43,0,1.17
2018,1,27,9,9.87,4.47,5.25,0,1.21
2018,1,27,10,12.14,3.16,4.76,0,1.33
2018,1,27,11,13.66,2.23,4.46,0,1.47
2018,1,27,12,14.52,2.57,4.58,0,1.53
2018,1,27,13,14.96,3.72,5,0,1.47
2018,1,27,14,14.94,4.9,5.43,0,1.42
2018,1,27,15,14.3,6.12,5.86,0,1.33
2018,1,27,16,12.4,7.29,6.35,0,1.1
2018,1,27,17,9.41,7.11,6.29,0,1.22
2018,1,27,18,9.01,7.08,6.29,0,1.38
2018,1,27,19,8.47,7.26,6.35,0,1.35
2018,1,27,20,7.87,7.58,6.47,0,1.28
2018,1,27,21,7.25,7.87,6.59,0,1.25
2018,1,27,22,6.74,8.01,6.65,0,1.22
2018,1,27,23,6.69,8.03,6.71,0,1.28
2018,1,28,0,6.87,7.81,6.59,0,1.39
2018,1,28,1,7.21,7.36,6.41,0,1.49
2018,1,28,2,6.87,6.92,6.23,0,1.48
2018,1,28,3,6.56,6.64,6.1,0,1.45
2018,1,28,4,6.45,6.48,6.04,0,1.43
2018,1,28,5,6.31,6.32,5.98,0,1.4
2018,1,28,6,6.55,6.33,5.98,0,1.39
2018,1,28,7,6.93,6.5,6.04,0,1.39
2018,1,28,8,9.07,6.99,6.23,0,1.52
2018,1,28,9,11.94,7.83,6.59,0,1.38
2018,1,28,10,15.23,8.9,7.08,0,1
2018,1,28,11,17.73,9.22,7.26,0,0.78
2018,1,28,12,19.44,9.18,7.26,0,0.7
2018,1,28,13,20.15,9.4,7.39,0,0.66
2018,1,28,14,20.15,9.63,7.51,0,0.68
2018,1,28,15,18.95,11.06,8.24,0,0.66
2018,1,28,16,15.47,11.75,8.67,0,0.63
2018,1,28,17,12.41,9.96,7.63,0,0.73
2018,1,28,18,11.44,9.39,7.39,0,0.82
2018,1,28,19,10.82,8.66,7.02,0,1.01
2018,1,28,20,10.01,7.74,6.59,0,1.17
2018,1,28,21,10.2,7.15,6.35,0,1.18
2018,1,28,22,9.82,6.93,6.23,0,1.05
2018,1,28,23,9.73,6.69,6.16,0,1
2018,1,29,0,10.21,6.3,5.98,0,1.08
2018,1,29,1,9.99,6.04,5.86,0,1.09
2018,1,29,2,9.02,6.05,5.86,0,1.06
2018,1,29,3,8.44,5.88,5.8,0,1.25
2018,1,29,4,8.61,5.49,5.62,0,1.63
2018,1,29,5,8.73,5.33,5.55,0,1.82
2018,1,29,6,8.38,5.58,5.68,0,1.7
2018,1,29,7,8.44,5.86,5.8,0,1.6
2018,1,29,8,9.75,6.12,5.92,0,1.55
2018,1,29,9,11.49,6.63,6.1,0,1.3
2018,1,29,10,14.54,7.59,6.53,0,0.86
2018,1,29,11,17.85,8.48,6.96,0,0.51
2018,1,29,12,19.89,8.52,6.96,0,0.34
2018,1,29,13,20.95,8.32,6.9,0,0.23
2018,1,29,14,18.24,11.09,8.36,0,0.49
2018,1,29,15,16.71,12.75,9.28,0,0.57
2018,1,29,16,14.95,11.94,8.79,0,0.53
2018,1,29,17,12.65,10.54,8,0,0.67
2018,1,29,18,11.68,10.26,7.81,0,0.76
2018,1,29,19,11.55,10.01,7.69,0,0.88
2018,1,29,20,11.75,9.72,7.57,0,0.91
2018,1,29,21,11.26,9.51,7.45,0,0.84
2018,1,29,22,10.52,9.05,7.2,0,0.69
2018,1,29,23,10.2,8.57,7.02,0,0.84
2018,1,30,0,9.67,8.37,6.9,0,0.81
2018,1,30,1,9.65,8.25,6.84,0,0.78
2018,1,30,2,9.8,8.11,6.77,0,0.78
2018,1,30,3,10.23,7.92,6.71,0,0.89
2018,1,30,4,11.82,7.55,6.53,0,0.9
2018,1,30,5,12.29,7.21,6.35,0,0.38
2018,1,30,6,10.28,7.1,6.35,0,0.92
2018,1,30,7,9.47,7.85,6.65,0,0.74
2018,1,30,8,11.9,8.92,7.14,0,0.72
2018,1,30,9,13.69,9.12,7.26,0,0.75
2018,1,30,10,16.26,9.66,7.51,0,0.64
2018,1,30,11,18.69,9.36,7.39,0,0.67
2018,1,30,12,20.43,9.28,7.39,0,0.63
2018,1,30,13,21.59,9.08,7.26,0,0.53
2018,1,30,14,21.9,8.73,7.08,0,0.29
2018,1,30,15,22.26,7.56,6.65,0,0.51
2018,1,30,16,17.05,11.76,8.73,0,0.8
2018,1,30,17,12.8,9.89,7.69,0,0.94
2018,1,30,18,11.29,9.62,7.51,0,0.7
2018,1,30,19,10.6,9.31,7.39,0,0.9
2018,1,30,20,10.34,9.16,7.32,0,1.05
2018,1,30,21,10.33,9.1,7.26,0,1.13
2018,1,30,22,10.01,9.12,7.26,0,1.17
2018,1,30,23,9.76,9.16,7.32,0,1.21
2018,1,31,0,9.7,9.26,7.32,0,1.23
2018,1,31,1,9.77,9.32,7.39,0,1.2
2018,1,31,2,9.9,9.38,7.39,0,1.08
2018,1,31,3,9.67,9.41,7.45,0,0.97
2018,1,31,4,9.23,9.31,7.39,0,0.95
2018,1,31,5,8.94,9.01,7.2,0,1.04
2018,1,31,6,8.11,8.58,7.02,0,1.16
2018,1,31,7,8.02,8.54,7.02,0,0.93
2018,1,31,8,11.3,9.88,7.63,0,0.87
2018,1,31,9,13.62,10.67,8.06,0,0.62
2018,1,31,10,16.52,11,8.24,0,0.36
2018,1,31,11,18.51,10.58,8.06,0,0.4
2018,1,31,12,19.2,10.37,7.93,0,0.59
2018,1,31,13,19.61,10.25,7.87,0,0.71
2018,1,31,14,19.49,10.29,7.87,0,0.82
2018,1,31,15,18.5,11.24,8.42,0,0.81
2018,1,31,16,15.65,12.6,9.22,0,0.62
2018,1,31,17,12.24,10.89,8.24,0,0.72
2018,1,31,18,11.11,10.16,7.81,0,0.74
2018,1,31,19,10.2,9.46,7.45,0,0.68
2018,1,31,20,9.84,8.75,7.14,0,0.94
2018,1,31,21,9.88,8.3,6.9,0,1.05
2018,1,31,22,10.09,8.19,6.84,0,1.06
2018,1,31,23,10.37,8.36,6.9,0,0.98
2018,2,1,0,10.37,8.23,6.9,0,1.02
2018,2,1,1,10.23,7.81,6.65,0,1.1
2018,2,1,2,10.28,7.36,6.47,0,1.13
2018,2,1,3,10.38,6.79,6.23,0,1.16
2018,2,1,4,10.63,6.3,6.04,0,1.14
2018,2,1,5,11.01,6,5.92,0,1.02
2018,2,1,6,10.8,5.97,5.86,0,0.94
2018,2,1,7,10.52,6.68,6.16,0,0.8
2018,2,1,8,12.4,8.55,7.02,0,0.47
2018,2,1,9,14.88,7.62,6.59,0,0.53
2018,2,1,10,17.54,7.55,6.53,0,0.53
2018,2,1,11,20.04,6.5,6.1,0,0.61
2018,2,1,12,21.19,6.31,5.98,0,0.69
2018,2,1,13,21.56,6.72,6.16,0,0.81
2018,2,1,14,21.05,8.08,6.77,0,0.85
2018,2,1,15,19.62,10.09,7.81,0,0.83
2018,2,1,16,16.52,11.86,8.73,0,0.69
2018,2,1,17,13.15,10.23,7.81,0,0.76
2018,2,1,18,12.09,9.58,7.51,0,0.77
2018,2,1,19,11.33,9.08,7.26,0,0.77
2018,2,1,20,11.18,8.62,7.02,0,0.99
2018,2,1,21,11.26,8.39,6.9,0,1.03
2018,2,1,22,11.4,8.37,6.9,0,1.01
2018,2,1,23,11.35,8.45,6.96,0,0.97
2018,2,2,0,11.18,8.59,7.02,0,0.95
2018,2,2,1,11.01,8.73,7.08,0,0.96
2018,2,2,2,10.83,8.77,7.08,0,0.97
2018,2,2,3,10.32,8.71,7.08,0,0.96
2018,2,2,4,9.57,8.64,7.02,0,0.93
2018,2,2,5,9.11,8.58,7.02,0,0.96
2018,2,2,6,8.98,8.51,6.96,0,0.99
2018,2,2,7,9.55,8.82,7.14,0,0.78
2018,2,2,8,12.65,10.14,7.75,0,0.68
2018,2,2,9,15.05,10.76,8.12,0,0.64
2018,2,2,10,17.98,11.62,8.54,0,0.71
2018,2,2,11,19.93,12.27,8.97,0,0.83
2018,2,2,12,21.18,12.59,9.16,0,0.89
2018,2,2,13,21.76,12.65,9.22,0,0.9
2018,2,2,14,21.44,13.02,9.46,0,0.84
2018,2,2,15,19.8,14.4,10.31,0,0.78
2018,2,2,16,17.12,13.91,10.01,0,0.72
2018,2,2,17,14.98,12.66,9.22,0,0.79
2018,2,2,18,13.9,11.94,8.79,0,0.79
2018,2,2,19,12.79,11.28,8.42,0,0.77
2018,2,2,20,12.09,10.92,8.18,0,0.74
2018,2,2,21,11.55,10.78,8.12,0,0.7
2018,2,2,22,11.27,10.63,8.06,0,0.84
2018,2,2,23,11.43,10.45,7.93,0,1.08
2018,2,3,0,11.8,10.36,7.87,0,1.12
2018,2,3,1,11.6,10.28,7.87,0,1.09
2018,2,3,2,10.82,10.19,7.81,0,0.99
2018,2,3,3,10.06,10.13,7.75,0,0.89
2018,2,3,4,9.55,10.12,7.75,0,0.75
2018,2,3,5,9.33,10.08,7.75,0,0.72
2018,2,3,6,9.19,9.95,7.69,0,0.8
2018,2,3,7,10.53,10.3,7.87,0,0.81
2018,2,3,8,14.3,11.83,8.73,0,0.83
2018,2,3,9,17.05,12.5,9.09,0,0.67
2018,2,3,10,20.46,12.43,9.03,0,0.48
2018,2,3,11,22.4,11.44,8.48,0,0.3
2018,2,3,12,23.37,11.05,8.3,0,0.16
2018,2,3,13,23.77,10.9,8.18,0,0.08
2018,2,3,14,23.75,11.19,8.36,0,0.07
2018,2,3,15,23.63,11.93,8.85,0,0.25
2018,2,3,16,20.57,13.4,9.7,0,0.6
2018,2,3,17,17.9,11.13,8.3,0,1.02
2018,2,3,18,16.65,10.77,8.12,0,1.05
2018,2,3,19,16.16,10.4,7.93,0,1.06
2018,2,3,20,15.97,10.08,7.75,0,1.05
2018,2,3,21,15.83,9.83,7.63,0,0.99
2018,2,3,22,15.87,9.62,7.51,0,0.86
2018,2,3,23,15.69,9.44,7.45,0,0.73
2018,2,4,0,15.23,9.28,7.32,0,0.68
2018,2,4,1,14.55,9.2,7.32,0,0.75
2018,2,4,2,13.58,9.19,7.32,0,0.89
2018,2,4,3,12.7,9.21,7.32,0,1
2018,2,4,4,11.76,9.17,7.32,0,1.1
2018,2,4,5,10.83,9.05,7.26,0,1.15
2018,2,4,6,10.15,8.82,7.14,0,1.16
2018,2,4,7,10.86,9.08,7.26,0,0.96
2018,2,4,8,14.13,10.83,8.18,0,0.47
2018,2,4,9,16.51,10.48,7.93,0,0.35
2018,2,4,10,19.4,10.9,8.18,0,0.39
2018,2,4,11,21.65,10.49,8,0,0.59
2018,2,4,12,22.45,10.3,7.87,0,0.66
2018,2,4,13,22.89,10.17,7.81,0,0.67
2018,2,4,14,22.37,10.76,8.12,0,0.64
2018,2,4,15,21.1,12.24,9.03,0,0.55
2018,2,4,16,18.15,13.56,9.83,0,0.55
2018,2,4,17,15.62,11.31,8.42,0,0.97
2018,2,4,18,14.24,10.26,7.87,0,1.07
2018,2,4,19,13.8,9.55,7.51,0,1.13
2018,2,4,20,13.36,9.05,7.26,0,1.14
2018,2,4,21,12.53,8.83,7.14,0,1.14
2018,2,4,22,11.88,8.69,7.08,0,1.15
2018,2,4,23,11.8,8.54,7.02,0,1.18
2018,2,5,0,12.07,8.31,6.9,0,1.19
2018,2,5,1,12.15,8.04,6.77,0,1.18
2018,2,5,2,12.28,7.71,6.65,0,1.14
2018,2,5,3,12.57,7.39,6.47,0,0.98
2018,2,5,4,12.05,7.13,6.35,0,0.91
2018,2,5,5,11.87,7.01,6.29,0,0.95
2018,2,5,6,12.15,6.93,6.29,0,0.82
2018,2,5,7,12.65,7.22,6.41,0,0.61
2018,2,5,8,14.36,9.6,7.57,0,0.18
2018,2,5,9,16.35,8.69,7.08,0,0.33
2018,2,5,10,18.43,9.22,7.32,0,0.6
2018,2,5,11,19.78,9.62,7.51,0,0.9
2018,2,5,12,20.68,9.55,7.51,0,1.03
2018,2,5,13,21.1,9.53,7.51,0,1.04
2018,2,5,14,20.96,9.72,7.63,0,1.05
2018,2,5,15,20.09,10.81,8.18,0,0.98
2018,2,5,16,17.44,12.73,9.28,0,0.73
2018,2,5,17,14.27,10.94,8.24,0,1.06
2018,2,5,18,14.15,9.96,7.75,0,1.18
2018,2,5,19,14.76,9.26,7.39,0,1.07
2018,2,5,20,14.83,8.98,7.2,0,0.93
2018,2,5,21,14.18,8.91,7.2,0,0.94
2018,2,5,22,13.87,8.78,7.14,0,0.95
2018,2,5,23,13.57,8.6,7.08,0,0.91
2018,2,6,0,12.66,8.47,7.02,0,0.91
2018,2,6,1,11.12,8.25,6.9,0,0.97
2018,2,6,2,9.89,7.79,6.71,0,0.91
2018,2,6,3,9.23,7.35,6.53,0,0.67
2018,2,6,4,8.8,6.42,6.1,0,0.93
2018,2,6,5,8.65,5.23,5.62,0,1.09
2018,2,6,6,8.31,4.2,5.25,0,1.15
2018,2,6,7,8.94,4.19,5.19,0,1.09
2018,2,6,8,11.77,3.94,5.13,0,0.91
2018,2,6,9,14.21,4.81,5.43,0,0.49
2018,2,6,10,16.78,5.03,5.49,0,0.51
2018,2,6,11,18.64,4.97,5.49,0,0.69
2018,2,6,12,19.83,4.07,5.19,0,0.8
2018,2,6,13,20.4,3.51,4.94,0,0.85
2018,2,6,14,20.37,3.92,5.13,0,0.84
2018,2,6,15,19.4,6.08,5.92,0,0.77
2018,2,6,16,16.65,9.1,7.32,0,0.62
2018,2,6,17,13.77,7.33,6.47,0,1.17
2018,2,6,18,13.88,6.33,5.98,0,1.28
2018,2,6,19,14.68,5.41,5.62,0,1.15
2018,2,6,20,15.45,4.57,5.31,0,0.8
2018,2,6,21,15.6,4.1,5.13,0,0.48
2018,2,6,22,15.14,4.01,5.13,0,0.72
2018,2,6,23,14.37,4.05,5.13,0,1.03
2018,2,7,0,13.06,4.23,5.19,0,1.27
2018,2,7,1,11.96,4.43,5.25,0,1.34
2018,2,7,2,10.98,4.59,5.31,0,1.34
2018,2,7,3,9.99,4.8,5.37,0,1.31
2018,2,7,4,9.21,5.05,5.49,0,1.25
2018,2,7,5,8.76,5.22,5.55,0,1.21
2018,2,7,6,8.55,5.33,5.62,0,1.22
2018,2,7,7,9.62,6.62,6.1,0,0.89
2018,2,7,8,13.46,7.97,6.71,0,0.69
2018,2,7,9,15.94,8.12,6.77,0,0.48
2018,2,7,10,19.19,7.17,6.35,0,0.39
2018,2,7,11,21.33,6.38,6.04,0,0.5
2018,2,7,12,22.33,6.15,5.98,0,0.7
2018,2,7,13,22.25,6.44,6.1,0,0.78
2018,2,7,14,21.59,7.01,6.35,0,0.76
2018,2,7,15,20.3,8.37,6.9,0,0.69
2018,2,7,16,17.33,10.85,8.18,0,0.54
2018,2,7,17,13.66,9.51,7.45,0,0.95
2018,2,7,18,12.64,8.73,7.08,0,1
2018,2,7,19,12.41,8.3,6.84,0,0.95
2018,2,7,20,12.65,7.96,6.71,0,0.81
2018,2,7,21,12.87,7.76,6.59,0,0.6
2018,2,7,22,12.84,7.66,6.53,0,0.42
2018,2,7,23,12.8,7.62,6.53,0,0.37
2018,2,8,0,12.77,7.59,6.53,0,0.41
2018,2,8,1,12.57,7.65,6.59,0,0.51
2018,2,8,2,12.19,7.73,6.59,0,0.66
2018,2,8,3,11.82,7.65,6.59,0,0.85
2018,2,8,4,11.23,7.46,6.47,0,1.07
2018,2,8,5,10.52,7.26,6.41,0,1.26
2018,2,8,6,9.86,7.12,6.35,0,1.36
2018,2,8,7,10.23,7.79,6.65,0,1.09
2018,2,8,8,13.73,9.45,7.39,0,0.61
2018,2,8,9,16.23,9.74,7.57,0,0.42
2018,2,8,10,19.57,9.67,7.51,0,0.28
2018,2,8,11,22.95,6.81,6.23,0,0.34
2018,2,8,12,24.12,5.5,5.68,0,0.41
2018,2,8,13,24.22,5.62,5.74,0,0.5
2018,2,8,14,23.78,6.72,6.23,0,0.6
2018,2,8,15,23.23,6.93,6.29,0,0.66
2018,2,8,16,18.98,11.17,8.42,0,0.62
2018,2,8,17,14.76,10.21,7.81,0,1.01
2018,2,8,18,13.29,9.72,7.57,0,1
2018,2,8,19,12.92,9.22,7.32,0,1.1
2018,2,8,20,13.32,8.51,6.96,0,1.18
2018,2,8,21,13.9,7.86,6.65,0,1.1
2018,2,8,22,14.45,7.38,6.47,0,0.92
2018,2,8,23,14.76,7.04,6.29,0,0.69
2018,2,9,0,14.64,6.9,6.29,0,0.52
2018,2,9,1,14.16,7.01,6.29,0,0.57
2018,2,9,2,13.42,7.27,6.41,0,0.73
2018,2,9,3,12.78,7.48,6.53,0,0.8
2018,2,9,4,12.33,7.49,6.53,0,0.85
2018,2,9,5,12.04,7.3,6.47,0,0.91
2018,2,9,6,12.04,7.01,6.35,0,0.91
2018,2,9,7,12.52,7.51,6.53,0,0.81
2018,2,9,8,15.01,9.56,7.51,0,0.33
2018,2,9,9,17.27,8.71,7.08,0,0.22
2018,2,9,10,20.37,8.94,7.2,0,0.32
2018,2,9,11,22.52,8.1,6.84,0,0.67
2018,2,9,12,23.28,7.83,6.71,0,0.9
2018,2,9,13,23.37,7.72,6.65,0,1.04
2018,2,9,14,22.68,8.17,6.84,0,1.1
2018,2,9,15,21.06,9.55,7.51,0,1.02
2018,2,9,16,18.15,12.14,8.91,0,0.71
2018,2,9,17,14.54,10.41,7.93,0,1.02
2018,2,9,18,14.08,9.05,7.26,0,1.17
2018,2,9,19,13.87,8.45,6.96,0,1.1
2018,2,9,20,13.23,8.62,7.08,0,1.03
2018,2,9,21,11.9,9.32,7.39,0,1.02
2018,2,9,22,10.33,10.05,7.81,0,1
2018,2,9,23,9.62,10.65,8.12,0,1.01
2018,2,10,0,9.21,10.86,8.24,0,0.98
2018,2,10,1,8.69,10.98,8.24,0,0.84
2018,2,10,2,8.3,10.53,8.06,0,1.03
2018,2,10,3,8.01,10.04,7.75,0,1.01
2018,2,10,4,7.72,9.63,7.57,0,1.02
2018,2,10,5,7.54,9.28,7.39,0,1.03
2018,2,10,6,7.29,8.82,7.14,0,0.93
2018,2,10,7,8.78,8.98,7.26,0,0.77
2018,2,10,8,11.26,9.56,7.51,0,0.77
2018,2,10,9,14,9.52,7.51,0,0.93
2018,2,10,10,16.58,7.26,6.47,0,1.17
2018,2,10,11,17.91,5.32,5.74,0,1.19
2018,2,10,12,18.51,4.7,5.49,0,1.22
2018,2,10,13,18.69,4.74,5.49,0,1.29
2018,2,10,14,18.34,4.69,5.43,0,1.42
2018,2,10,15,17.36,4.44,5.37,0,1.46
2018,2,10,16,15.51,4.65,5.43,0,1.29
2018,2,10,17,13.04,4.74,5.49,0,1.2
2018,2,10,18,11.44,4.8,5.49,0,1.23
2018,2,10,19,10.78,4.84,5.49,0,1.33
2018,2,10,20,10.23,5.08,5.55,0,1.34
2018,2,10,21,9.36,5.26,5.62,0,1.2
2018,2,10,22,8.02,4.98,5.49,0,1.05
2018,2,10,23,6.85,4.4,5.31,0,0.93
2018,2,11,0,6.23,3.71,5.07,0,0.85
2018,2,11,1,5.75,2.87,4.76,0,0.95
2018,2,11,2,5.68,2.03,4.52,0,1.15
2018,2,11,3,5.86,1.42,4.33,0,1.25
2018,2,11,4,6.18,1.19,4.27,0,1.26
2018,2,11,5,6.69,1.19,4.27,0,1.15
2018,2,11,6,6.79,1.27,4.33,0,1.17
2018,2,11,7,8.51,3.19,4.94,0,0.93
2018,2,11,8,11.53,4.9,5.55,0,0.44
2018,2,11,9,14.08,3.62,5.07,0,0.65
2018,2,11,10,15.54,3.87,5.19,0,0.95
2018,2,11,11,15.67,4.6,5.43,0,1.4
2018,2,11,12,14.72,5.49,5.74,0,1.67
2018,2,11,13,14.05,5.98,5.92,0,1.31
2018,2,11,14,13.11,6.4,6.1,0,1.51
2018,2,11,15,11.96,6.88,6.29,0,2.23
2018,2,11,16,10.85,6.52,6.16,0,2.41
2018,2,11,17,9.69,6.96,6.35,0.01,2.11
